# f, real(s11_LNA), imag(s11_LNA), C1, C2, TU, TC, TS, real(s11_ant), imag(s11_ant), Gconn, Gbalun, Gground
9.293212891000000297e+01 -2.978849999999999901e-03 1.268599999999999936e-02 3.933335309999999918e+00 -1.464796109999999985e+00 1.818809958100000017e+02 -1.494557975999999933e+01 1.470764055999999975e+01 9.620242007161328157e-02 -1.800763298032770354e-01 9.990977577175105262e-01 9.958551934795090155e-01 9.980448560487211740e-01
9.293823242000000562e+01 -2.980260000000000201e-03 1.268628999999999937e-02 3.933245180000000119e+00 -1.464801159999999935e+00 1.818806581999999992e+02 -1.494835229000000076e+01 1.470817062999999969e+01 9.604586863151574894e-02 -1.801773511727057242e-01 9.990973980844626290e-01 9.958554034896788254e-01 9.980447932209199902e-01
9.294433594000000198e+01 -2.981660000000000126e-03 1.268658999999999933e-02 3.933155070000000197e+00 -1.464806229999999987e+00 1.818803207500000099e+02 -1.495112555999999948e+01 1.470870009000000067e+01 9.588922316487906439e-02 -1.802782484933360407e-01 9.990970382010794237e-01 9.958556132617207846e-01 9.980447303326052122e-01
9.295043945000000463e+01 -2.983069999999999992e-03 1.268687999999999934e-02 3.933064970000000216e+00 -1.464811309999999978e+00 1.818799834600000054e+02 -1.495389954999999915e+01 1.470922893999999914e+01 9.573248428027877899e-02 -1.803790213558572053e-01 9.990966780686872939e-01 9.958558227947413855e-01 9.980446673839848959e-01
9.295654297000000099e+01 -2.984479999999999859e-03 1.268716999999999935e-02 3.932974880000000173e+00 -1.464816399999999907e+00 1.818796463300000141e+02 -1.495667427000000060e+01 1.470975718000000043e+01 9.557565155944948432e-02 -1.804796700118623809e-01 9.990963176862596162e-01 9.958560320892193563e-01 9.980446043748509855e-01
9.296264648000000363e+01 -2.985890000000000159e-03 1.268746999999999930e-02 3.932884790000000130e+00 -1.464821499999999999e+00 1.818793093499999998e+02 -1.495944972000000028e+01 1.471028480000000016e+01 9.541872561169333078e-02 -1.805801940529984662e-01 9.990959570551255498e-01 9.958562411442638540e-01 9.980445413054183090e-01
9.296875000000000000e+01 -2.987290000000000084e-03 1.268775999999999932e-02 3.932794719999999966e+00 -1.464826610000000029e+00 1.818789725400000066e+02 -1.496222588999999914e+01 1.471081180999999916e+01 9.526170601824637818e-02 -1.806805937301854681e-01 9.990955961742556957e-01 9.958564499603510534e-01 9.980444781754697070e-01
9.297485351999999637e+01 -2.988699999999999950e-03 1.268805999999999927e-02 3.932704660000000185e+00 -1.464831739999999938e+00 1.818786358799999903e+02 -1.496500280000000060e+01 1.471133822000000002e+01 9.510459313164995598e-02 -1.807808688002154884e-01 9.990952350443909058e-01 9.958566585369337254e-01 9.980444149851241953e-01
9.298095702999999901e+01 -2.990109999999999817e-03 1.268834999999999928e-02 3.932614609999999900e+00 -1.464836880000000008e+00 1.818782993799999872e+02 -1.496778042999999947e+01 1.471186400999999933e+01 9.494738730511255442e-02 -1.808810190207690294e-01 9.990948736662725871e-01 9.958568668734613105e-01 9.980443517344806947e-01
9.298706054999999537e+01 -2.991520000000000117e-03 1.268864999999999923e-02 3.932524569999999997e+00 -1.464842030000000017e+00 1.818779630299999894e+02 -1.497055879999999917e+01 1.471238918999999967e+01 9.479008811912523202e-02 -1.809810446417540741e-01 9.990945120388726730e-01 9.958570749704145353e-01 9.980442884233348133e-01
9.299316405999999802e+01 -2.992920000000000042e-03 1.268893999999999925e-02 3.932434540000000034e+00 -1.464847199999999905e+00 1.818776268500000128e+02 -1.497333788999999982e+01 1.471291375000000023e+01 9.463269618480543710e-02 -1.810809452572139377e-01 9.990941501635230981e-01 9.958572828269016686e-01 9.980442250518957170e-01
9.299926757999999438e+01 -2.994329999999999908e-03 1.268923999999999920e-02 3.932344520000000010e+00 -1.464852379999999954e+00 1.818772908200000131e+02 -1.497611771999999952e+01 1.471343770999999911e+01 9.447521108215047037e-02 -1.811807211163799503e-01 9.990937880391900228e-01 9.958574904434009945e-01 9.980441616199624555e-01
9.300537108999999703e+01 -2.995740000000000208e-03 1.268953999999999915e-02 3.932254509999999925e+00 -1.464857569999999942e+00 1.818769549499999982e+02 -1.497889827000000018e+01 1.471396106000000081e+01 9.431763342300177044e-02 -1.812803718142557141e-01 9.990934256672123759e-01 9.958576978190228912e-01 9.980440981277354240e-01
9.301147460999999339e+01 -2.997150000000000074e-03 1.268982999999999917e-02 3.932164509999999780e+00 -1.464862780000000031e+00 1.818766192500000045e+02 -1.498167955999999990e+01 1.471448378999999917e+01 9.415996278686078469e-02 -1.813798975993963780e-01 9.990930630465549855e-01 9.958579049542432005e-01 9.980440345750110076e-01
9.301757811999999603e+01 -2.998559999999999941e-03 1.269013000000000085e-02 3.932074520000000017e+00 -1.464867989999999898e+00 1.818762836900000082e+02 -1.498446157000000056e+01 1.471500591000000036e+01 9.400219978629083262e-02 -1.814792980677674417e-01 9.990927001785576689e-01 9.958581118481786287e-01 9.980439709620065880e-01
9.302368164000000661e+01 -2.999969999999999807e-03 1.269043000000000081e-02 3.931984540000000194e+00 -1.464873220000000087e+00 1.818759483000000046e+02 -1.498724432000000029e+01 1.471552742000000080e+01 9.384434400030046419e-02 -1.815785734672460960e-01 9.990923370621822563e-01 9.958583185013007988e-01 9.980439072885074481e-01
9.302978516000000297e+01 -3.001370000000000166e-03 1.269073000000000076e-02 3.931894569999999867e+00 -1.464878469999999933e+00 1.818756130700000142e+02 -1.499002780000000001e+01 1.471604832000000052e+01 9.368639578331697249e-02 -1.816777235571043758e-01 9.990919736981777044e-01 9.958585249130640360e-01 9.980438435546241660e-01
9.303588867000000562e+01 -3.002780000000000032e-03 1.269103000000000071e-02 3.931804619999999861e+00 -1.464883720000000000e+00 1.818752779900000007e+02 -1.499281200999999974e+01 1.471656860999999950e+01 9.352835549042892715e-02 -1.817767480975074901e-01 9.990916100872885286e-01 9.958587310829258854e-01 9.980437797604624350e-01
9.304199219000000198e+01 -3.004189999999999899e-03 1.269133000000000067e-02 3.931714669999999856e+00 -1.464888989999999946e+00 1.818749430800000084e+02 -1.499559694999999948e+01 1.471708828000000047e+01 9.337022269990677414e-02 -1.818756473353143610e-01 9.990912462284805562e-01 9.958589370113587469e-01 9.980437159058144214e-01
9.304809570000000463e+01 -3.005600000000000199e-03 1.269163000000000062e-02 3.931624729999999790e+00 -1.464894270000000054e+00 1.818746083199999930e+02 -1.499838263000000005e+01 1.471760734999999976e+01 9.321199802611185303e-02 -1.819744208688995613e-01 9.990908821230946035e-01 9.958591426974824357e-01 9.980436519908881809e-01
9.305419922000000099e+01 -3.007010000000000065e-03 1.269193000000000057e-02 3.931534800000000107e+00 -1.464899560000000101e+00 1.818742737199999908e+02 -1.500116902999999979e+01 1.471812579999999926e+01 9.305368104682582020e-02 -1.820730689444408357e-01 9.990905177700906137e-01 9.958593481417641335e-01 9.980435880154815420e-01
9.306030273000000363e+01 -3.008419999999999931e-03 1.269223000000000053e-02 3.931444889999999859e+00 -1.464904870000000026e+00 1.818739392800000019e+02 -1.500395617999999942e+01 1.471864363999999981e+01 9.289527237712741359e-02 -1.821715911612779293e-01 9.990901531708186178e-01 9.958595533433287628e-01 9.980435239798006730e-01
9.306640625000000000e+01 -3.009829999999999797e-03 1.269253000000000048e-02 3.931354980000000054e+00 -1.464910189999999890e+00 1.818736049999999977e+02 -1.500674405000000000e+01 1.471916086999999962e+01 9.273677159430553096e-02 -1.822699877649091860e-01 9.990897883242330080e-01 9.958597583026419509e-01 9.980434598836421811e-01
9.307250976999999637e+01 -3.011240000000000097e-03 1.269283000000000043e-02 3.931265080000000189e+00 -1.464915519999999916e+00 1.818732708800000069e+02 -1.500953265999999964e+01 1.471967749000000047e+01 9.257817905424123306e-02 -1.823682585165445069e-01 9.990894232310859602e-01 9.958599630191663499e-01 9.980433957271124257e-01
9.307861327999999901e+01 -3.012649999999999963e-03 1.269313000000000038e-02 3.931175200000000203e+00 -1.464920870000000042e+00 1.818729369099999928e+02 -1.501232199999999928e+01 1.472019350000000060e+01 9.241949511347694046e-02 -1.824664031782879114e-01 9.990890578921306497e-01 9.958601674923588387e-01 9.980433315103118819e-01
9.308471679999999537e+01 -3.014059999999999830e-03 1.269344000000000028e-02 3.931085320000000216e+00 -1.464926219999999946e+00 1.818726031100000000e+02 -1.501511207999999975e+01 1.472070888999999916e+01 9.226071934856835965e-02 -1.825644219946148117e-01 9.990886923063201364e-01 9.958603717226864882e-01 9.980432672330425969e-01
9.309082030999999802e+01 -3.015470000000000129e-03 1.269374000000000023e-02 3.930995450000000169e+00 -1.464931589999999950e+00 1.818722694699999920e+02 -1.501790289000000023e+01 1.472122367999999959e+01 9.210185237638017497e-02 -1.826623145672831849e-01 9.990883264750095583e-01 9.958605757092796606e-01 9.980432028955086299e-01
9.309692382999999438e+01 -3.016879999999999996e-03 1.269404000000000018e-02 3.930905600000000000e+00 -1.464936980000000055e+00 1.818719359799999893e+02 -1.502069443000000071e+01 1.472173785000000024e+01 9.194289377298352217e-02 -1.827600811400837133e-01 9.990879603971528633e-01 9.958607794525984325e-01 9.980431384975052556e-01
9.310302733999999703e+01 -3.018289999999999862e-03 1.269435000000000008e-02 3.930815749999999831e+00 -1.464942369999999938e+00 1.818716026499999998e+02 -1.502348671000000024e+01 1.472225141000000015e+01 9.178384415595397527e-02 -1.828577213157441261e-01 9.990875940741014150e-01 9.958609829517750534e-01 9.980430740392439715e-01
9.310913085999999339e+01 -3.019700000000000162e-03 1.269465000000000003e-02 3.930725919999999984e+00 -1.464947779999999922e+00 1.818712694900000031e+02 -1.502627973000000061e+01 1.472276435999999933e+01 9.162470310087708625e-02 -1.829552353373705142e-01 9.990872275048108264e-01 9.958611862072713761e-01 9.980430095205146124e-01
9.311523438000000397e+01 -3.021110000000000028e-03 1.269495999999999993e-02 3.930636090000000138e+00 -1.464953210000000006e+00 1.818709364800000117e+02 -1.502907347999999921e+01 1.472327669999999955e+01 9.146547096507905150e-02 -1.830526229681167516e-01 9.990868606900344950e-01 9.958613892185493865e-01 9.980429449414276455e-01
9.312133789000000661e+01 -3.022519999999999894e-03 1.269525999999999988e-02 3.930546280000000170e+00 -1.464958640000000090e+00 1.818706036300000051e+02 -1.503186797000000041e+01 1.472378843000000082e+01 9.130614810653894797e-02 -1.831498839720364369e-01 9.990864936305288158e-01 9.958615919850756226e-01 9.980428803020866546e-01
9.312744141000000297e+01 -3.023930000000000194e-03 1.269556999999999977e-02 3.930456480000000141e+00 -1.464964090000000052e+00 1.818702709400000117e+02 -1.503466318999999984e+01 1.472429954000000052e+01 9.114673410011438215e-02 -1.832470185912078164e-01 9.990861263252450719e-01 9.958617945073103828e-01 9.980428156022826958e-01
9.313354492000000562e+01 -3.025340000000000060e-03 1.269587999999999967e-02 3.930366680000000112e+00 -1.464969549999999954e+00 1.818699384100000032e+02 -1.503745915000000011e+01 1.472481005000000032e+01 9.098722956515470361e-02 -1.833440264307860668e-01 9.990857587755412883e-01 9.958619967843876930e-01 9.980427508422320404e-01
9.313964844000000198e+01 -3.026759999999999867e-03 1.269617999999999962e-02 3.930276899999999962e+00 -1.464975020000000017e+00 1.818696060400000079e+02 -1.504025584999999943e+01 1.472531994000000033e+01 9.082763407603403061e-02 -1.834409077321628445e-01 9.990853909803691923e-01 9.958621988167681849e-01 9.980426860217228580e-01
9.314575195000000463e+01 -3.028170000000000167e-03 1.269648999999999951e-02 3.930187119999999812e+00 -1.464980509999999958e+00 1.818692738299999974e+02 -1.504305328000000053e+01 1.472582923000000044e+01 9.066794825280807824e-02 -1.835376621014663812e-01 9.990850229410873640e-01 9.958624006035853293e-01 9.980426211409672010e-01
9.315185547000000099e+01 -3.029580000000000033e-03 1.269679999999999941e-02 3.930097359999999984e+00 -1.464986010000000061e+00 1.818689417699999922e+02 -1.504585145999999973e+01 1.472633790000000076e+01 9.050817166936678260e-02 -1.836342897794016604e-01 9.990846546566449771e-01 9.958626021452984256e-01 9.980425561997570139e-01
9.315795898000000363e+01 -3.030989999999999900e-03 1.269709999999999936e-02 3.930007610000000096e+00 -1.464991520000000103e+00 1.818686098800000082e+02 -1.504865037000000072e+01 1.472684596000000035e+01 9.034830494647333454e-02 -1.837307903730697745e-01 9.990842861284038312e-01 9.958628034410461627e-01 9.980424911983103442e-01
9.316406250000000000e+01 -3.032400000000000199e-03 1.269740999999999925e-02 3.929917870000000146e+00 -1.464997040000000084e+00 1.818682781500000090e+02 -1.505145000999999993e+01 1.472735340000000015e+01 9.018834765753641625e-02 -1.838271641224872299e-01 9.990839173553125452e-01 9.958630044912858414e-01 9.980424261364089222e-01
9.317016601999999637e+01 -3.033810000000000066e-03 1.269771999999999915e-02 3.929828130000000197e+00 -1.465002579999999943e+00 1.818679465799999946e+02 -1.505425040000000081e+01 1.472786024000000005e+01 9.002830016172526373e-02 -1.839234107933174489e-01 9.990835483381304005e-01 9.958632052954848879e-01 9.980423610141586632e-01
9.317626952999999901e+01 -3.035229999999999873e-03 1.269803000000000077e-02 3.929738410000000126e+00 -1.465008129999999964e+00 1.818676151600000139e+02 -1.505705151999999991e+01 1.472836646999999921e+01 8.986816281885515179e-02 -1.840195301521286575e-01 9.990831790776156796e-01 9.958634058531111721e-01 9.980422958316854665e-01
9.318237304999999537e+01 -3.036640000000000172e-03 1.269834000000000067e-02 3.929648699999999995e+00 -1.465013700000000085e+00 1.818672839099999976e+02 -1.505985339000000067e+01 1.472887208000000037e+01 8.970793520161643442e-02 -1.841155224379020516e-01 9.990828095727171121e-01 9.958636061646229942e-01 9.980422305887571843e-01
9.318847655999999802e+01 -3.038050000000000039e-03 1.269865000000000056e-02 3.929558999999999802e+00 -1.465019269999999985e+00 1.818669528199999945e+02 -1.506265598999999966e+01 1.472937708999999984e+01 8.954761793252663526e-02 -1.842113872601794378e-01 9.990824398247998284e-01 9.958638062291578219e-01 9.980421652855965275e-01
9.319458007999999438e+01 -3.039459999999999905e-03 1.269896000000000046e-02 3.929469300000000054e+00 -1.465024859999999984e+00 1.818666218799999967e+02 -1.506545934000000031e+01 1.472988147999999953e+01 8.938721058379672790e-02 -1.843071248572515919e-01 9.990820698328076732e-01 9.958640060471766198e-01 9.980420999219941081e-01
9.320068358999999703e+01 -3.040870000000000205e-03 1.269927000000000035e-02 3.929379620000000184e+00 -1.465030459999999923e+00 1.818662911099999917e+02 -1.506826341999999919e+01 1.473038526000000026e+01 8.922671377864345443e-02 -1.844027348396384824e-01 9.990816995981105508e-01 9.958642056178174107e-01 9.980420344981683067e-01
9.320678710999999339e+01 -3.042290000000000012e-03 1.269958000000000024e-02 3.929289949999999809e+00 -1.465036079999999963e+00 1.818659604899999920e+02 -1.507106824000000067e+01 1.473088843000000026e+01 8.906612708879937945e-02 -1.844982174449394385e-01 9.990813291196513068e-01 9.958644049415362742e-01 9.980419690138984112e-01
9.321289061999999603e+01 -3.043699999999999878e-03 1.269990000000000008e-02 3.929200289999999818e+00 -1.465041709999999942e+00 1.818656300400000134e+02 -1.507387381000000026e+01 1.473139098999999952e+01 8.890545113818060230e-02 -1.845935722846528126e-01 9.990809583987996234e-01 9.958646040174757852e-01 9.980419034694083535e-01
9.321899414000000661e+01 -3.045110000000000178e-03 1.270020999999999997e-02 3.929110640000000210e+00 -1.465047350000000081e+00 1.818652997499999913e+02 -1.507668010999999986e+01 1.473189293999999983e+01 8.874468549804422068e-02 -1.846887995956848771e-01 9.990805874344974580e-01 9.958648028460898027e-01 9.980418378644795308e-01
9.322509766000000297e+01 -3.046529999999999985e-03 1.270051999999999987e-02 3.929021000000000097e+00 -1.465052999999999939e+00 1.818649696100000028e+02 -1.507948715999999934e+01 1.473239427000000035e+01 8.858383052938435809e-02 -1.847838991462205371e-01 9.990802162275089771e-01 9.958650014268510819e-01 9.980417721992201896e-01
9.323120117000000562e+01 -3.047939999999999851e-03 1.270082999999999976e-02 3.928931369999999923e+00 -1.465058669999999896e+00 1.818646396400000071e+02 -1.508229494000000059e+01 1.473289499999999919e+01 8.842288659383426563e-02 -1.848788707053544700e-01 9.990798447786006786e-01 9.958651997592326000e-01 9.980417064737499011e-01
